year,parental,delay,sexed,sexedcont,stname,unemp,contmand,aca_mcaid_exp,logben3,tadexpmil,logrstateminwage,sexed1mis,sexed2mis,pctwhitenh,pcthisp,pcthsdrop,pcthsgrad,pctsomecol,pctmarried
2004,1,0,0,0,MA,5.199999809265137,1,0,6.553752899169922,94.61121368408203,2.036807060241699,0,0,85.09223937988281,5.966428756713867,14.891141891479492,29.682565689086914,22.602624893188477,52.06913757324219
2005,1,0,0,0,MA,4.800000190734863,1,0,6.5204339027404785,82.48371124267578,2.0034878253936768,0,0,83.90069580078125,6.488621234893799,14.970848083496094,28.832048416137695,22.06131362915039,52.13466262817383
2006,1,0,0,0,MA,4.800000190734863,1,0,6.512667179107666,90.6633071899414,1.9717391729354858,0,0,84.28483581542969,6.281972885131836,14.42602825164795,27.74708366394043,21.669736862182617,53.48884582519531
2007,1,0,0,0,MA,4.5,1,0,6.484582901000977,77.56009674072266,2.049015760421753,0,0,84.13951110839844,6.0203447341918945,13.992111206054688,27.153831481933594,21.071205139160156,55.055015563964844
2008,1,0,0,0,MA,5.300000190734863,1,0,6.446906089782715,80.292510986328125,2.0758774280548096,0,0,82.27848815917969,5.927265167236328,13.060076713562012,27.446252822875977,21.940929412841797,52.541690826416016
2009,1,0,0,0,MA,8.199999809265137,1,0,6.450470447540283,81.30655670166016,2.079441547393799,0,0,81.701873779296875,6.458163738250732,12.77416706085205,27.051179885864258,23.15190887451172,51.969940185546875
2010,1,0,0,0,MA,8.300000190734863,1,0,6.434200763702393,120.94432067871094,2.063171863555908,0,0,81.26622009277344,7.13001823425293,13.521071434020996,26.12342643737793,23.127620697021484,52.107051849365234
2011,1,0,0,0,MA,7.300000190734863,1,0,6.403123378753662,65.55696105957031,2.0320944786071777,0,0,79.58283233642578,8.283193588256836,12.635379791259766,28.37946319580078,21.861209869384766,52.46691131591797
2012,1,0,0,0,MA,6.699999809265137,1,0,6.3826398849487305,106.99549102783203,2.011611223220825,0,0,79.43548583984375,8.004032135009766,11.370966911315918,27.237903594970703,23.34677505493164,51.67338562011719
2013,1,0,0,0,MA,6.699999809265137,1,0,6.368098735809326,113.30670928955078,1.9970698356628418,0,0,81.41996765136719,7.058334827423096,11.272575378417969,26.447998046875,23.25098419189453,51.9618034362793
2014,1,0,0,0,MA,5.699999809265137,1,1,6.3520073890686035,119.59368896484375,1.98097825050354,0,0,80.54955291748047,6.830225467681885,12.051031112670898,26.987241744995117,22.21786117553711,51.18743896484375
2015,1,0,0,0,MA,4.800000190734863,1,1,6.350820541381836,120.87042236328125,2.0975749492645264,0,0,79.08463287353516,7.538280487060547,11.458858489990234,25.29025650024414,21.5211181640625,50.378597259521484
2016,1,0,0,0,MA,3.9000000953674316,1,1,6.338284492492676,109.7066650390625,2.190399169921875,0,0,78.90494537353516,8.623574256896973,10.752852439880371,24.638784408569336,21.55133056640625,49.46007537841797
2017,1,0,0,0,MA,3.700000047683716,1,1,6.31720495223999,107.87405395507812,2.264629602432251,0,0,78.29235076904297,8.357218742370605,9.865741729736328,24.45315933227539,22.44682502746582,50.580780029296875
2018,1,0,0,0,MA,3.4000000953674316,1,1,6.293073654174805,106.948974609375,2.2404983043670654,0,0,77.54044342041016,8.324172019958496,9.360766410827637,25.85205078125,21.155960083007812,50.887386322021484
2019,1,0,0,0,MA,2.9000000953674316,1,1,6.275115966796875,103.63113403320312,2.3701767921447754,0,0,75.564788818359375,9.368770599365234,9.60132884979248,25.14950180053711,21.694353103637695,49.70099639892578
2001,1,0,1,1,MD,4.099999904632568,1,0,6.276267051696777,96.38066101074219,1.8307644128799438,0,0,67.23900604248047,4.990842342376709,15.865384101867676,30.929487228393555,22.4816837310791,53.640106201171875
2002,1,0,1,1,MD,4.5,1,0,6.333060264587402,101.35694885253906,1.8150779008865356,0,0,67.41004180908203,4.254122734069824,16.922788619995117,29.19790267944336,22.507495880126953,53.82308578491211
2003,1,0,1,1,MD,4.5,1,0,6.312641620635986,97.13434600830078,1.7925432920455933,0,0,65.172607421875,5.473965644836426,17.013160705566406,29.963762283325195,22.582490921020508,54.73965072631836
2004,1,0,1,1,MD,4.300000190734863,1,0,6.29478120803833,100.37199401855469,1.7662612199783325,0,0,64.23646545410156,6.428817272186279,15.59807014465332,29.76559829711914,23.336780548095703,54.55015182495117
2005,1,0,1,1,MD,4.099999904632568,1,0,6.271889686584473,99.6880874633789,1.7329421043395996,0,0,66.14825439453125,6.569766998291016,15.799418449401855,28.837209701538086,22.9069766998291,54.33139419555664
2006,1,0,1,1,MD,3.799999952316284,1,0,6.2566022872924805,95.216217041015625,1.7011934518814087,0,0,63.46843719482422,7.322258949279785,15.627906799316406,28.837209701538086,23.44186019897461,53.98006820678711
2007,1,0,1,1,MD,3.5999999046325684,1,0,6.3422112464904785,117.06392669677734,1.85056471824646,0,0,63.62541961669922,6.421404838562012,14.983277320861816,27.30434799194336,23.973243713378906,53.47157287597656
2008,1,0,1,1,MD,4.400000095367432,1,0,6.333261489868164,120.35224151611328,1.8128880262374878,0,0,63.17713165283203,6.905104160308838,13.784101486206055,27.698734283447266,24.74872589111328,52.73462677001953
2009,1,0,1,1,MD,7.099999904632568,1,0,6.3526291847229,109.38440704345703,1.879465103149414,0,0,61.94253158569336,7.762319564819336,13.418280601501465,27.863737106323242,25.224288940429688,52.47692108154297
2010,1,0,1,1,MD,7.699999809265137,1,0,6.33635950088501,145.76092529296875,1.9647318124771118,0,0,60.71192932128906,7.369809150695801,13.48714542388916,27.48846435546875,24.258405685424805,51.93144607543945
2011,1,0,1,1,MD,7.199999809265137,1,0,6.3052825927734375,128.32882690429688,1.9336544275283813,0,0,60.62691116333008,7.543323040008545,12.984200477600098,27.204383850097656,24.35015296936035,51.64373016357422
2012,1,0,1,1,MD,7,1,0,6.284799098968506,132.9183349609375,1.9131712913513184,0,0,61.01225662231445,7.473309516906738,11.809674263000488,27.718467712402344,24.541980743408203,53.39396286010742
2013,1,0,1,1,MD,6.599999904632568,1,0,6.273736000061035,120.62093353271484,1.8986297845840454,0,0,58.24721908569336,7.83518648147583,11.811640739440918,27.23348617553711,24.512752532958984,51.4715461730957
2014,1,0,1,1,MD,5.800000190734863,1,1,6.337687015533447,135.3501434326172,1.8825381994247437,0,0,58.251853942871094,7.496295928955078,12.014814376831055,26.05925750732422,24.444442749023438,52.35555648803711
2015,1,0,1,1,MD,5.099999904632568,1,1,6.355548858642578,126.89883422851562,2.010563611984253,0,0,57.90349197387695,5.906822204589844,10.732112884521484,25.91514015197754,24.604825973510742,53.286190032958984
2016,1,0,1,1,MD,4.5,1,1,6.343012809753418,124.41172790527344,2.056867837905884,0,0,58.10126876831055,7.291139125823975,11.037975311279297,25.54430389404297,24.683544158935547,52.582279205322266
2017,1,0,1,1,MD,4.199999809265137,1,1,6.340624809265137,123.28632354736328,2.035788059234619,0,0,57.260555267333984,8.007208824157715,11.534501075744629,24.768280029296875,24.433574676513672,52.1884651184082
2018,1,0,1,1,MD,3.9000000953674316,1,1,6.360274314880371,129.65884399414062,2.1551384925842285,0,0,59.43132400512695,8.174663543701172,11.195734977722168,25.336380004882812,23.889310836791992,52.6783447265625
2019,1,0,1,1,MD,3.5999999046325684,1,1,6.388501167297363,147.21792602539062,2.222540855407715,0,0,58.54006576538086,7.556316375732422,10.29369831085205,25.149700164794922,24.009122848510742,50.95523452758789
2001,1,0,1,0,ME,3.700000047683716,1,0,6.325165748596191,16.665504455566406,1.8307644128799438,0,0,97.88814544677734,0.3713158667087555,15.966582298278809,37.456485748291016,26.17776870727539,60.03712844848633
2002,1,0,1,1,ME,4.400000095367432,1,0,6.360229969024658,23.605031967163086,1.9252809286117554,0,0,97.67567443847656,0.630630612373352,15.261261940002441,36.55855941772461,26.108108520507812,56.93693542480469
2003,1,0,1,1,ME,5,1,0,6.337695598602295,20.634464263916016,1.9861279726028442,0,0,96.7787094116211,0.6652660965919495,15.441176414489746,36.36204528808594,25.82282829284668,56.32002639770508
2004,1,0,1,1,ME,4.599999904632568,1,0,6.311413288116455,24.120328903198242,1.9757193326950073,0,0,96.07002258300781,0.7379440665245056,15.445340156555176,37.27475357055664,25.999658584594727,55.689029693603516
2005,1,0,1,1,ME,4.900000095367432,1,0,6.278094291687012,24.842681884765625,1.965747594833374,0,0,96.341461181640625,0.5784865021705627,15.040650367736816,35.584739685058594,26.579111099243164,54.37773513793945
2006,1,0,1,1,ME,4.699999809265137,1,0,6.246345520019531,25.652591705322266,1.9717391729354858,0,0,96.1771240234375,0.44600188732147217,14.638420104980469,35.202293395996094,26.15482521057129,56.32366943359375
2007,1,0,1,1,ME,4.699999809265137,1,0,6.21826171875,23.56597328186035,1.9436551332473755,0,0,95.54948425292969,0.7712082266807556,13.88174819946289,36.600257873535156,26.767351150512695,55.73585891723633
2008,1,0,1,1,ME,5.400000095367432,1,0,6.180584907531738,26.99567413330078,1.9423460960388184,0,0,96.0894775390625,0.7622203826904297,12.311515808105469,36.454017639160156,26.594863891601562,55.7746467590332
2009,1,0,1,1,ME,8.199999809265137,1,0,6.184148788452148,28.260704040527344,1.9810014963150024,0,0,95.429931640625,1.0191082954406738,13.487260818481445,34.36305618286133,26.767515182495117,55.015926361083984
2010,1,0,1,1,ME,8.100000381469727,1,0,6.167879104614258,28.053937911987305,1.9986333847045898,0,0,96.05138397216797,0.8563273549079895,14.113542556762695,33.20647048950195,26.736440658569336,54.10719680786133
2011,1,0,1,1,ME,7.900000095367432,1,0,6.136801719665527,27.603904724121094,1.9675559997558594,0,0,96.5811996459961,0.49572646617889404,12.2393159866333,33.4529914855957,27.829057693481445,55.145301818847656
2012,1,0,1,1,ME,7.5,1,0,6.116318702697754,28.15218162536621,1.9470727443695068,0,0,96.11548614501953,0.7349081635475159,11.636045455932617,34.22572326660156,27.4190731048584,55.923011779785156
2013,1,0,1,1,ME,6.599999904632568,1,0,6.101777076721191,27.441852569580078,1.9325313568115234,0,0,95.65217590332031,0.7094779014587402,11.75186538696289,33.127159118652344,27.77878761291504,56.5399284362793
2014,1,0,1,1,ME,5.599999904632568,1,0,6.085685729980469,28.30441665649414,1.9164397716522217,0,0,95.22916412353516,0.8333333730697632,11.25,32.77083206176758,27.6875,54.291664123535156
2015,1,0,1,1,ME,4.400000095367432,1,0,6.084499359130859,29.68592643737793,1.9152534008026123,0,0,94.8051986694336,0.8348793983459473,11.286332130432129,31.32343864440918,28.72603416442871,53.77241897583008
2016,1,0,1,1,ME,3.799999952316284,1,0,6.071962833404541,30.46165657043457,1.902717113494873,0,0,94.48621368408203,1.4321517944335938,9.846043586730957,32.36663055419922,28.320802688598633,54.45757293701172
2017,1,0,1,1,ME,3.4000000953674316,1,0,6.0508832931518555,29.675477981567383,2.0639588832855225,0,0,94.60418701171875,1.100461483001709,10.401135444641113,32.126373291015625,28.008520126342773,52.32516860961914
2018,1,0,1,1,ME,3.200000047683716,1,0,6.209073543548584,27.521730422973633,2.145188093185425,0,0,95.16129302978516,0.6912442445755005,9.447004318237305,33.21812438964844,26.036865234375,52.2657470703125
2019,1,0,1,1,ME,3,1,1,6.211524963378906,31.213865280151367,2.3095521926879883,0,0,94.05449676513672,1.0322047472000122,8.42279052734375,32.49380874633789,27.62179946899414,53.014034271240234
2001,1,1,0,0,MI,5.199999809265137,0,0,6.320817947387695,290.6078796386719,1.8307644128799438,0,0,81.43769836425781,2.683706045150757,16.719913482666016,33.450477600097656,27.46538734436035,56.048988342285156
2002,1,1,0,0,MI,6.199999809265137,0,0,6.305131435394287,317.9697570800781,1.8150779008865356,0,0,82.23663330078125,2.5931928157806396,17.493247985839844,32.94435501098633,28.146947860717773,55.07292938232422
2003,1,1,0,0,MI,7.099999904632568,0,0,6.282596588134766,297.0442810058594,1.7925432920455933,0,0,81.27824401855469,2.9588983058929443,16.688186645507812,33.7421989440918,28.814289093017578,54.75575256347656
2004,1,1,0,0,MI,7.099999904632568,0,0,6.256314754486084,267.17474365234375,1.7662612199783325,0,0,81.58726501464844,2.946489095687866,15.138856887817383,33.64190673828125,28.731088638305664,56.209075927734375
2005,1,1,0,0,MI,6.800000190734863,0,0,6.222995758056641,211.50645446777344,1.7329421043395996,0,0,81.30205535888672,3.2727272510528564,16.07038116455078,32.85630416870117,28.10556983947754,56.29325485229492
2006,1,1,0,0,MI,6.900000095367432,0,0,6.25455904006958,271.3074035644531,2.0009384155273438,0,0,81.27459716796875,3.110321283340454,15.259615898132324,32.72819519042969,28.805381774902344,56.16351318359375
2007,1,1,0,0,MI,7.099999904632568,1,0,6.226475238800049,227.50743103027344,1.9728542566299438,0,0,81.26393127441406,3.3827195167541504,13.648879051208496,33.47319030761719,29.461124420166016,55.94598388671875
2008,1,1,0,0,MI,8.300000190734863,1,0,6.188798427581787,245.7639617919922,1.9635483026504517,0,0,79.69283294677734,3.229194164276123,13.861906051635742,32.817012786865234,28.931476593017578,54.96192932128906
2009,1,1,0,0,MI,13.300000190734863,1,0,6.198478698730469,242.11131286621094,2.0014801025390625,0,0,80.42801666259766,2.6718547344207764,13.385214805603027,31.789884567260742,29.792476654052734,54.83787155151367
2010,1,1,0,0,MI,12.600000381469727,1,0,6.182209014892578,205.00140380859375,1.9852102994918823,0,0,79.69681549072266,3.472402334213257,12.99559497833252,32.780513763427734,29.813425064086914,53.45944595336914
2011,1,1,0,0,MI,10.399999618530273,1,0,6.151131629943848,216.04840087890625,1.9541330337524414,0,0,79.73487854003906,3.3993961811065674,13.440084457397461,32.24832534790039,29.951438903808594,53.944091796875
2012,1,1,0,0,MI,9.100000381469727,1,0,6.130648612976074,227.00445556640625,1.9336497783660889,0,0,81.115203857421875,2.893213987350464,12.63808536529541,31.15465545654297,30.628616333007812,54.050498962402344
2013,1,1,0,0,MI,8.800000190734863,1,0,6.116106986999512,222.1632537841797,1.9191083908081055,0,0,81.30440521240234,3.013258457183838,11.771795272827148,31.110218048095703,30.869157791137695,53.70296096801758
2014,1,1,0,0,MI,7.199999809265137,1,1,6.100015640258789,214.75418090820312,1.9995545148849487,0,0,79.3922119140625,3.1339030265808105,11.897978782653809,30.904897689819336,30.877763748168945,51.621219635009766
2015,1,1,0,0,MI,5.400000095367432,1,1,6.09882926940918,235.77589416503906,1.998368263244629,0,0,79.07674407958984,3.944547653198242,10.933257102966309,31.35629653930664,30.655996322631836,50.864654541015625
2016,1,1,0,0,MI,5,1,1,6.086292743682861,201.81674194335938,2.0278801918029785,0,0,80.47887420654297,3.929577350616455,11.028168678283691,31.16901397705078,30.478872299194336,52.64788818359375
2017,1,1,0,0,MI,4.599999904632568,1,1,6.065213203430176,241.25204467773438,2.052785634994507,0,0,80.09660339355469,3.38116192817688,10.242932319641113,29.705923080444336,30.146326065063477,52.84841537475586
2018,1,1,0,0,MI,4.099999904632568,1,1,6.04108190536499,207.14300537109375,2.0672266483306885,0,0,80.45927429199219,3.596187114715576,11.077411651611328,28.191797256469727,29.939340591430664,51.16984558105469
2019,1,1,0,0,MI,4.099999904632568,1,1,6.0231242179870605,246.98822021484375,2.0916035175323486,0,0,80.71150207519531,3.7226059436798096,11.257881164550781,27.87451171875,29.735815048217773,51.50105285644531
2001,1,0,1,0,MN,3.799999952316284,0,0,6.4759016036987305,128.1357421875,1.8307644128799438,0,0,92.19148254394531,1.844222068786621,13.046890258789062,30.410043716430664,30.665098190307617,60.19226837158203
2002,1,0,1,0,MN,4.5,0,0,6.452724456787109,136.84144592285156,1.8150779008865356,0,0,91.96187591552734,2.4146149158477783,13.232725143432617,28.133440017700195,32.05718994140625,58.87211990356445
2003,1,1,1,0,MN,4.900000095367432,0,0,6.430190086364746,142.54275512695312,1.7925432920455933,0,0,91.06651306152344,2.5246803760528564,13.076549530029297,27.075576782226562,31.99547004699707,58.909210205078125
2004,1,1,1,0,MN,4.599999904632568,0,0,6.4039082527160645,142.9126434326172,1.7662612199783325,0,0,89.6175765991211,2.4336283206939697,12.168142318725586,27.670669555664062,32.0954475402832,58.56510925292969
2005,1,1,1,0,MN,4.199999809265137,0,0,6.370588779449463,139.5961151123047,1.9103975296020508,0,0,88.6341781616211,2.9787232875823975,12.326698303222656,26.781057357788086,33.21894454956055,56.952640533447266
2006,1,1,1,0,MN,4.099999904632568,0,0,6.338840007781982,149.22921752929688,1.8786487579345703,0,0,87.54583740234375,3.732320785522461,13.01728630065918,26.060766220092773,32.25510787963867,57.647979736328125
2007,1,1,1,0,MN,4.599999904632568,0,0,6.310756206512451,153.59310913085938,1.85056471824646,0,0,88.58937072753906,3.3106517791748047,11.934048652648926,25.58230972290039,32.30829620361328,57.720489501953125
2008,1,1,1,0,MN,5.400000095367432,0,0,6.2730793952941895,162.1811981201172,1.8128880262374878,0,0,88.34850311279297,3.094928503036499,11.261378288269043,25.669700622558594,32.11963653564453,56.69700622558594
2009,1,1,1,0,MN,8.100000381469727,0,0,6.2766432762146,166.3004608154297,1.816452145576477,0,0,87.9254150390625,3.1164426803588867,11.253096580505371,27.200416564941406,30.773244857788086,56.852264404296875
2010,1,1,1,0,MN,7.400000095367432,0,0,6.260373592376709,163.24375915527344,1.8001824617385864,0,0,87.49021911621094,3.1046178340911865,11.048787117004395,27.211061477661133,30.8896427154541,56.261417388916016
2011,1,1,1,0,MN,6.5,0,0,6.229296684265137,167.49017333984375,1.769105076789856,0,0,86.5174331665039,3.59187912940979,11.46538257598877,25.7027587890625,31.806352615356445,55.71316909790039
2012,1,1,1,0,MN,5.599999904632568,0,0,6.208813190460205,172.2491455078125,1.7486218214035034,0,0,85.490753173828125,3.194103240966797,11.405664443969727,25.17780876159668,31.35910987854004,54.63597869873047
